20260604 113500;30257.25;30262.5;30234.25;30238.25;1859
20260604 113600;30237.75;30238;30217.75;30218.75;2247
20260604 113700;30219.5;30221.5;30185.75;30189.75;4493
20260604 113800;30189.75;30191.75;30166.75;30167.25;3965
20260604 113900;30167.75;30195.25;30163;30192.75;4647
20260604 114000;30193.75;30209.25;30184;30208.25;2887
20260604 114100;30208;30209.25;30189;30191.5;1857
20260604 114200;30192.25;30207.75;30180.5;30205.5;2861
20260604 114300;30205;30209.5;30184.5;30186.25;2116
20260604 114400;30185.75;30192;30177.75;30192;1580
20260604 114500;30191.25;30202;30191;30196.5;1407
20260604 114600;30195.75;30209.75;30194.75;30208.25;2059
20260604 114700;30208.75;30208.75;30191.5;30199.25;1651
20260604 114800;30199;30202.75;30193.5;30200.75;1086
20260604 114900;30200.25;30216.5;30197.25;30208.25;1601
20260604 115000;30207.75;30234.75;30203.5;30233.5;2885
20260604 115100;30233.75;30253.5;30230;30243.5;3053
20260604 115200;30243;30262.5;30240.5;30255.75;2350
20260604 115300;30256.25;30261.5;30250.75;30255.75;1668
20260604 115400;30255.25;30261.5;30250.5;30259.25;1553
20260604 115500;30259.5;30266.5;30256;30262.25;1331
20260604 115600;30261.75;30268;30253;30266.5;1483
20260604 115700;30266.5;30266.75;30251.5;30252.5;1224
20260604 115800;30253;30281.75;30249;30280.5;3514
20260604 115900;30280;30281.5;30265.75;30267.5;1982
20260604 120000;30266.5;30282.5;30261.25;30279.25;1361
20260604 120100;30279.25;30285;30272;30277;2315
20260604 120200;30277;30278.25;30248.25;30249;3076
20260604 120300;30249.5;30260.25;30245.5;30260;1830
20260604 120400;30259.5;30268;30254.75;30266.5;1481
20260604 120500;30266.5;30267;30247.5;30250;1327
20260604 120600;30249.25;30252.5;30241.75;30247;1210
20260604 120700;30247.5;30268.5;30244.75;30267.75;1798
20260604 120800;30267.5;30286.25;30266.25;30280;2561
20260604 120900;30279.25;30280;30270.5;30273.25;1393
20260604 121000;30273.5;30283.25;30253.25;30264.5;3230
20260604 121100;30264.25;30274;30263.5;30265.25;960
20260604 121200;30265;30267.5;30238.75;30243;3141
20260604 121300;30242.75;30252;30229.25;30231.25;2952
20260604 121400;30231.5;30238.25;30224.5;30234.5;1564
20260604 121500;30235.25;30243.25;30230.25;30237.5;1251
20260604 121600;30238;30249.25;30235.75;30239;1715
20260604 121700;30238.25;30253.75;30237;30246.5;1547
20260604 121800;30246.75;30246.75;30231.5;30234.25;1481
20260604 121900;30234.75;30249.25;30230;30243.75;1603
20260604 122000;30242.5;30242.5;30227;30234.25;1341
20260604 122100;30234.25;30239;30229.75;30230;935
20260604 122200;30229.5;30247;30228.75;30233;1385
20260604 122300;30233.25;30235.75;30223.25;30233;1455
20260604 122400;30233;30251.25;30228.5;30249;1730
20260604 122500;30250.5;30251.25;30234.25;30237.5;1042
20260604 122600;30237;30248.25;30234.75;30245.25;814
20260604 122700;30245.5;30249;30233.75;30234.5;1097
20260604 122800;30234.25;30244.25;30226;30243;1163
20260604 122900;30242.75;30249;30235.25;30238.5;695
20260604 123000;30237.75;30250.5;30235.25;30246.25;826
20260604 123100;30246.75;30269.5;30244.25;30268.25;3224
