20260401 120000;24196.5;24196.75;24189.5;24191;1005
20260401 120100;24190;24192.25;24179.75;24191.75;1556
20260401 120200;24191.25;24194.25;24182;24193.25;1058
20260401 120300;24192.5;24193.25;24181;24185.75;821
20260401 120400;24186;24186.5;24173;24173.75;988
20260401 120500;24174.5;24185;24174.5;24176.75;1028
20260401 120600;24177.25;24197.5;24176.25;24188.5;1165
20260401 120700;24188;24194.75;24181;24189;794
20260401 120800;24189.25;24190.5;24182.5;24182.5;572
20260401 120900;24182.75;24185.25;24172.25;24175;1149
20260401 121000;24173.5;24178;24171.5;24177.5;550
20260401 121100;24177.25;24179;24171.75;24174.75;696
20260401 121200;24174.5;24175.75;24167.5;24169;894
20260401 121300;24169.25;24171.75;24166;24167;596
20260401 121400;24167.25;24169.5;24162.5;24164.75;645
20260401 121500;24164.75;24170.5;24163.5;24167;532
20260401 121600;24167;24175.25;24165.25;24173;1208
20260401 121700;24172.5;24176.75;24165.5;24172.25;637
20260401 121800;24171.75;24173;24164.5;24167;638
20260401 121900;24167.5;24171.5;24167.5;24170.75;450
20260401 122000;24171;24173;24167.75;24170;362
20260401 122100;24170;24172.25;24158;24164;942
20260401 122200;24163.75;24164.25;24149;24151.75;1747
20260401 122300;24152;24154.75;24140.25;24147.25;1481
20260401 122400;24147;24153.5;24144.75;24147.75;1083
20260401 122500;24147;24149.25;24144;24147.5;705
20260401 122600;24147.5;24150.25;24144.5;24145.75;754
20260401 122700;24145.5;24145.5;24131.25;24134.5;1595
20260401 122800;24135;24139;24125.5;24128.5;1320
20260401 122900;24128.25;24143;24123;24143;1572
20260401 123000;24143.25;24148.75;24139.25;24144.5;1088
20260401 123100;24144.5;24165;24133.75;24142.5;2410
20260401 123200;24142;24143.25;24129.5;24133.75;1259
20260401 123300;24134.5;24142.75;24131.75;24134;869
20260401 123400;24134.5;24143.5;24130.25;24133;1013
20260401 123500;24133.25;24141.5;24129.75;24138.75;742
20260401 123600;24139.75;24148.25;24134.5;24143.75;1002
20260401 123700;24143.25;24145.75;24126.5;24131.25;1467
20260401 123800;24131.5;24131.75;24110.5;24111;2707
